Region,Customer Name,Sales,row_number,rank,dense_rank
East,Piya Krishnan,112134.4,500.0,500.0,500.0
East,Nehmat Kannan,111886.35,501.0,501.0,501.0
East,Drishya Doshi,111784.0,502.0,502.0,502.0
East,Samarth Brar,111551.4,503.0,503.0,503.0
East,Vedika Sodhi,111308.4,504.0,504.0,504.0
East,Aradhya Kapoor,111214.0,505.0,505.0,505.0
East,Aarna Walla,111151.8,506.0,506.0,506.0
East,Aayush Boase,110984.5,507.0,507.0,507.0
East,Kabir Sunder,110972.7,508.0,508.0,508.0
East,Ryan Chad,110404.25,509.0,509.0,509.0
East,Lakshay Bandi,110059.4,510.0,510.0,510.0
East,Divyansh Arya,110040.0,511.0,511.0,511.0
East,Kartik Seth,109599.6,512.0,512.0,512.0
East,Shamik Atwal,109481.7,513.0,513.0,513.0
East,Saksham Sur,109471.35,514.0,514.0,514.0
East,Yuvaan Raman,109263.0,515.0,515.0,515.0
East,Divij Raj,109074.6,516.0,516.0,516.0
East,Indrans Venkatesh,108896.0,517.0,517.0,517.0
East,Madhav Kara,108893.5,518.0,518.0,518.0
East,Jiya Desai,108756.0,519.0,519.0,519.0
East,Amani Chatterjee,108648.0,520.0,520.0,520.0
East,Chirag Ramanathan,108611.3,521.0,521.0,521.0
East,Yuvraj  Kanda,108362.7,522.0,522.0,522.0
East,Hansh De,108072.0,523.0,523.0,523.0
East,Taran Chaudhary,108002.0,524.0,524.0,524.0
East,Zeeshan Chander,107706.25,525.0,525.0,525.0
East,Elakshi Koshy,106764.8,526.0,526.0,526.0
East,Bhamini Rana,106603.3,527.0,527.0,527.0
East,Madhup Dasgupta,106369.0,528.0,528.0,528.0
East,Seher Karan,106240.0,529.0,529.0,529.0
East,Shamik Ahluwalia,106165.0,530.0,530.0,530.0
East,Yasmin Sekhon,105723.0,531.0,531.0,531.0
East,Stuvan Kata,105605.8,532.0,532.0,532.0
East,Jivin Hans,105198.25,533.0,533.0,533.0
East,Kartik Bhandari,105138.0,534.0,534.0,534.0
East,Vedika Yadav,104787.2,535.0,535.0,535.0
East,Divij Thaman,104580.0,536.0,536.0,536.0
East,Jivin Chanda,104512.0,537.0,537.0,537.0
East,Hridaan Shan,104504.75,538.0,538.0,538.0
East,Dhanush Kuruvilla,104356.2,539.0,539.0,539.0
East,Oorja Kota,104294.4,540.0,540.0,540.0
East,Mohanlal Sha,103770.0,541.0,541.0,541.0
East,Hansh Ghosh,103724.0,542.0,542.0,542.0
East,Kiara Krishnamurthy,103557.6,543.0,543.0,543.0
East,Urvi Upadhyay,103353.6,544.0,544.0,544.0
East,Renee Sanghvi,102770.4,545.0,545.0,545.0
East,Yuvraj  Lad,102217.6,546.0,546.0,546.0
East,Dhanuk Ratti,101964.8,547.0,547.0,547.0
East,Taran Talwar,101654.75,548.0,548.0,548.0
East,Anahi Rajagopalan,101510.4,549.0,549.0,549.0
East,Aarush Kalla,100716.0,550.0,550.0,550.0
East,Mannat Chad,100499.5,551.0,551.0,551.0
East,Priyansh Khurana,100314.0,552.0,552.0,552.0
East,Damini Rout,100274.4,553.0,553.0,553.0
East,Ranbir Kant,100272.0,554.0,554.0,554.0
East,Yakshit Bala,100021.2,555.0,555.0,555.0
East,Indranil Date,99910.8,556.0,556.0,556.0
East,Trisha Raman,99334.0,557.0,557.0,557.0
East,Hunar Mand,99263.0,558.0,558.0,558.0
East,Adah Rau,98862.0,559.0,559.0,559.0
East,Tejas Sidhu,98560.0,560.0,560.0,560.0
East,Bhamini Karan,98448.0,561.0,561.0,561.0
East,Aaryahi Issac,98286.0,562.0,562.0,562.0
East,Raghav Khurana,98280.0,563.0,563.0,563.0
East,Khushi Rana,97598.4,564.0,564.0,564.0
East,Anay Deol,97110.8,565.0,565.0,565.0
East,Navya Keer,96867.7,566.0,566.0,566.0
East,Shray Amble,96384.0,567.0,567.0,567.0
East,Kismat Rajan,96363.0,568.0,568.0,568.0
East,Khushi Taneja,96330.0,569.0,569.0,569.0
East,Hunar Toor,96135.0,570.0,570.0,570.0
East,Shlok Keer,95987.2,571.0,571.0,571.0
East,Rania Vig,95872.5,572.0,572.0,572.0
East,Anay Vasa,95524.0,573.0,573.0,573.0
East,Devansh Kakar,95444.8,574.0,574.0,574.0
East,Dhanuk Saraf,95157.0,575.0,575.0,575.0
East,Ryan Chana,95076.0,576.0,576.0,576.0
East,Tanya Sahota,95030.0,577.0,577.0,577.0
East,Oorja Balakrishnan,94756.8,578.0,578.0,578.0
East,Hiran Kala,94480.8,579.0,579.0,579.0
East,Hansh Chaudhuri,93586.7,580.0,580.0,580.0
East,Alisha Basak,93500.0,581.0,581.0,581.0
East,Rati Bhatti,93478.4,582.0,582.0,582.0
East,Chirag Kothari,93126.6,583.0,583.0,583.0
East,Ishita Lall,92454.0,584.0,584.0,584.0
East,Urvi Dayal,92432.0,585.0,585.0,585.0
East,Ranbir Shenoy,92329.2,586.0,586.0,586.0
East,Miraya Trivedi,92229.25,587.0,587.0,587.0
East,Nayantara Sharaf,91318.5,588.0,588.0,588.0
East,Mehul Roy,91154.4,589.0,589.0,589.0
East,Neysa Kothari,91043.2,590.0,590.0,590.0
East,Divij Ramesh,91004.0,591.0,591.0,591.0
East,Shray Khare,90984.0,592.0,592.0,592.0
East,Nishith Saxena,90924.0,593.0,593.0,593.0
East,Jivin Sangha,90766.8,594.0,594.0,594.0
East,Mehul Bali,90529.2,595.0,595.0,595.0
East,Shamik Hayer,90197.75,596.0,596.0,596.0
East,Ela Tak,90009.6,597.0,597.0,597.0
East,Shray Gaba,89892.8,598.0,598.0,598.0
East,Hiran Gola,89544.0,599.0,599.0,599.0
East,Ayesha Bhasin,89049.6,600.0,600.0,600.0
East,Nehmat Gill,88978.0,601.0,601.0,601.0
East,Ranbir Master,88747.65,602.0,602.0,602.0
East,Mahika Kothari,88261.2,603.0,603.0,603.0
East,Hrishita Bains,87640.35,604.0,604.0,604.0
East,Nirvi Vyas,87459.2,605.0,605.0,605.0
East,Vedika Sane,87415.2,606.0,606.0,606.0
East,Riya Thaker,87123.2,607.0,607.0,607.0
East,Rania Bawa,87015.6,608.0,608.0,608.0
East,Vaibhav Rana,86985.6,609.0,609.0,609.0
East,Sahil Chauhan,86936.0,610.0,610.0,610.0
East,Sara Bath,86912.0,611.0,611.0,611.0
East,Indrans Wable,86488.0,612.0,612.0,612.0
East,Shray Kuruvilla,85816.0,613.0,613.0,613.0
East,Suhana Rastogi,85812.6,614.0,614.0,614.0
East,Anaya Sridhar,85471.2,615.0,615.0,615.0
East,Nirvi Samra,85460.4,616.0,616.0,616.0
East,Faiyaz Issac,85438.6,617.0,617.0,617.0
East,Onkar Verma,85384.0,618.0,618.0,618.0
East,Rati Kapadia,85219.2,619.0,619.0,619.0
East,Indranil Lall,84732.0,620.0,620.0,620.0
East,Aniruddh Rastogi,84028.0,621.0,621.0,621.0
East,Aarna Ramesh,83921.4,622.0,622.0,622.0
East,Yuvraj  Mand,83552.0,623.0,623.0,623.0
East,Hrishita Chahal,83296.6,624.0,624.0,624.0
East,Yuvraj  Ramaswamy,82883.7,625.0,625.0,625.0
East,Rohan Bawa,82392.0,626.0,626.0,626.0
East,Ryan Kurian,82188.0,627.0,627.0,627.0
East,Rohan Karnik,81689.25,628.0,628.0,628.0
East,Oorja Kunda,81615.6,629.0,629.0,629.0
East,Reyansh Singh,81532.8,630.0,630.0,630.0
East,Misha Baral,81506.5,631.0,631.0,631.0
East,Khushi Boase,81316.0,632.0,632.0,632.0
East,Raghav Ramaswamy,81241.6,633.0,633.0,633.0
East,Aayush Dutt,81156.6,634.0,634.0,634.0
East,Sana Borde,80987.4,635.0,635.0,635.0
East,Chirag Bail,80956.0,636.0,636.0,636.0
East,Dhanush Srinivasan,80296.8,637.0,637.0,637.0
East,Uthkarsh Solanki,80248.5,638.0,638.0,638.0
East,Pranay Roy,80216.0,639.0,639.0,639.0
East,Sahil Dalal,80030.9,640.0,640.0,640.0
East,Yasmin Arya,79844.0,641.0,641.0,641.0
East,Vidur Sharaf,79611.9,642.0,642.0,642.0
East,Lavanya Chandran,79549.8,643.0,643.0,643.0
East,Vaibhav Bora,79478.9,644.0,644.0,644.0
East,Suhana Jayaraman,79429.5,645.0,645.0,645.0
East,Jiya Tella,79297.0,646.0,646.0,646.0
East,Nitara Roy,79204.5,647.0,647.0,647.0
East,Ayesha Vasa,79168.5,648.0,648.0,648.0
East,Gatik Savant,78457.6,649.0,649.0,649.0
East,Alisha Sachar,78040.0,650.0,650.0,650.0
East,Shalv Garde,77933.0,651.0,651.0,651.0
East,Pihu Tiwari,77869.6,652.0,652.0,652.0
East,Chirag Sarma,77782.0,653.0,653.0,653.0
East,Vanya Vig,77527.0,654.0,654.0,654.0
East,Shamik Grewal,77463.0,655.0,655.0,655.0
East,Samar Edwin,77004.0,656.0,656.0,656.0
East,Raghav Bhandari,76916.0,657.0,657.0,657.0
East,Raghav Krish,76563.2,658.0,658.0,658.0
East,Bhamini Subramaniam,76190.6,659.0,659.0,659.0
East,Ivan Shenoy,76156.8,660.0,660.0,660.0
East,Riaan Batra,76140.6,661.0,661.0,661.0
East,Vardaniya Kale,76065.0,662.0,662.0,662.0
East,Anya Sagar,76060.8,663.0,663.0,663.0
East,Divit Wason,76058.85,664.0,664.0,664.0
East,Nehmat Tiwari,75876.0,665.0,665.0,665.0
East,Eva Devan,75844.2,666.0,666.0,666.0
East,Kashvi Sabharwal,75334.65,667.0,667.0,667.0
East,Aarav Rastogi,75170.65,668.0,668.0,668.0
East,Kiara Chatterjee,74906.0,669.0,669.0,669.0
East,Shamik Tak,74662.3,670.0,670.0,670.0
East,Mannat Sharma,74499.0,671.0,671.0,671.0
East,Ivan Krishnamurthy,74399.0,672.0,672.0,672.0
East,Lavanya Dubey,74266.25,673.0,673.0,673.0
East,Sahil Bawa,73883.7,674.0,674.0,674.0
East,Anaya Char,73508.0,675.0,675.0,675.0
East,Armaan Shukla,73276.2,676.0,676.0,676.0
East,Seher Chopra,73091.5,677.0,677.0,677.0
East,Ryan Gera,72041.4,678.0,678.0,678.0
East,Devansh Ramakrishnan,71979.6,679.0,679.0,679.0
East,Nitya Kale,71979.3,680.0,680.0,680.0
East,Hrishita Dugal,71546.4,681.0,681.0,681.0
East,Krish Randhawa,71382.0,682.0,682.0,682.0
East,Inaaya  Subramanian,71084.0,683.0,683.0,683.0
East,Bhavin Ratti,71073.0,684.0,684.0,684.0
East,Jayesh Basak,70653.6,685.0,685.0,685.0
East,Lakshit Sridhar,70281.6,686.0,686.0,686.0
East,Samarth Subramaniam,70187.4,687.0,687.0,687.0
East,Kiaan Magar,70173.6,688.0,688.0,688.0
East,Kartik Goyal,70170.8,689.0,689.0,689.0
East,Kimaya Sanghvi,70010.25,690.0,690.0,690.0
East,Ishaan Chopra,69645.6,691.0,691.0,691.0
East,Kabir Ravi,69312.0,692.0,692.0,692.0
East,Faiyaz Yadav,69250.0,693.0,693.0,693.0
East,Sara Majumdar,69189.0,694.0,694.0,694.0
East,Kismat Ramesh,69049.8,695.0,695.0,695.0
East,Rati Bail,69039.0,696.0,696.0,696.0
East,Dharmajan Goel,68870.4,697.0,697.0,697.0
East,Akarsh Korpal,68752.0,698.0,698.0,698.0
East,Armaan Bawa,68459.85,699.0,699.0,699.0
East,Shlok Kumer,68380.2,700.0,700.0,700.0
East,Devansh Dhar,68323.2,701.0,701.0,701.0
East,Vivaan Kumer,68289.0,702.0,702.0,702.0
East,Amani Sachar,67962.6,703.0,703.0,703.0
East,Hansh Balakrishnan,67752.65,704.0,704.0,704.0
East,Azad Sunder,67692.3,705.0,705.0,705.0
East,Neelofar Mani,67662.8,706.0,706.0,706.0
East,Vihaan Choudhry,67599.15,707.0,707.0,707.0
East,Nitya Saini,67190.8,708.0,708.0,708.0
East,Dishani Sama,67158.0,709.0,709.0,709.0
East,Rohan Iyengar,67022.1,710.0,710.0,710.0
East,Priyansh Venkatesh,66876.3,711.0,711.0,711.0
East,Mannat Wagle,66670.0,712.0,712.0,712.0
East,Priyansh Raman,66620.0,713.0,713.0,713.0
East,Yasmin Warrior,66388.4,714.0,714.0,714.0
East,Nitya Basak,66250.15,715.0,715.0,715.0
East,Madhav Banik,66175.0,716.0,716.0,716.0
East,Aarna Sama,65987.1,717.0,717.0,717.0
East,Bhamini Balakrishnan,65977.5,718.0,718.0,718.0
East,Myra Bawa,65959.2,719.0,719.0,719.0
East,Himmat Bhagat,65484.0,720.0,720.0,720.0
East,Zoya Ranganathan,65364.3,721.0,721.0,721.0
East,Dhanuk Mandal,65308.8,722.0,722.0,722.0
East,Kiaan Ranganathan,65308.8,723.0,722.0,722.0
East,Tushar Bahri,65015.1,724.0,724.0,723.0
East,Indrajit Bhalla,64824.0,725.0,725.0,724.0
East,Eva Arora,64688.4,726.0,726.0,725.0
East,Saira Bumb,64669.0,727.0,727.0,726.0
East,Shayak Karpe,64516.5,728.0,728.0,727.0
East,Yuvraj  Roy,64305.9,729.0,729.0,728.0
East,Hiran Gole,63767.8,730.0,730.0,729.0
East,Hunar Savant,63757.8,731.0,731.0,730.0
East,Kismat Gupta,63622.8,732.0,732.0,731.0
East,Advika Kala,63570.4,733.0,733.0,732.0
East,Manjari Ben,63422.4,734.0,734.0,733.0
East,Ishita Sengupta,63353.9,735.0,735.0,734.0
East,Tejas Saran,63341.15,736.0,736.0,735.0
East,Ivan Mane,63299.5,737.0,737.0,736.0
East,Kimaya Dugar,63243.2,738.0,738.0,737.0
East,Vivaan Balasubramanian,63209.4,739.0,739.0,738.0
East,Anahi Ram,63115.9,740.0,740.0,739.0
East,Indranil Sood,63000.0,741.0,741.0,740.0
East,Anika Maharaj,62959.5,742.0,742.0,741.0
East,Vivaan Basu,62925.6,743.0,743.0,742.0
East,Nitara Krish,62790.4,744.0,744.0,743.0
East,Samarth Reddy,62747.0,745.0,745.0,744.0
East,Taran Ratta,62683.25,746.0,746.0,745.0
East,Hrishita Jani,62525.0,747.0,747.0,746.0
East,Shaan Rajagopalan,62470.4,748.0,748.0,747.0
East,Madhav Bhatia,62387.1,749.0,749.0,748.0
East,Divij Chada,62192.7,750.0,750.0,749.0
East,Siya Chaudhari,62171.0,751.0,751.0,750.0
East,Hansh Bali,61922.9,752.0,752.0,751.0
East,Aarna Shah,61848.0,753.0,753.0,752.0
East,Faiyaz Dayal,61800.0,754.0,754.0,753.0
East,Ojas Sehgal,61785.0,755.0,755.0,754.0
East,Rati Dayal,61675.2,756.0,756.0,755.0
East,Prisha Andra,61661.55,757.0,757.0,756.0
East,Mehul Chana,61626.5,758.0,758.0,757.0
East,Pari Batta,61560.0,759.0,759.0,758.0
East,Mannat Batta,61056.0,760.0,760.0,759.0
East,Jayan Jaggi,60660.0,761.0,761.0,760.0
East,Trisha Bora,60626.25,762.0,762.0,761.0
East,Hansh Tata,60494.4,763.0,763.0,762.0
East,Vedika Borah,60490.25,764.0,764.0,763.0
East,Umang Saran,60453.9,765.0,765.0,764.0
East,Biju Dugar,60285.4,766.0,766.0,765.0
East,Vivaan Ranganathan,60217.0,767.0,767.0,766.0
East,Arnav Shroff,60133.25,768.0,768.0,767.0
East,Amira Dayal,59502.0,769.0,769.0,768.0
East,Advika Thaman,59319.9,770.0,770.0,769.0
East,Akarsh Hayre,59316.1,771.0,771.0,770.0
East,Tara Chanda,59180.4,772.0,772.0,771.0
East,Hazel Varma,58985.5,773.0,773.0,772.0
East,Vaibhav Kunda,58760.5,774.0,774.0,773.0
East,Seher Sami,58634.4,775.0,775.0,774.0
East,Nakul Srivastava,58458.6,776.0,776.0,775.0
East,Seher Dhar,58312.0,777.0,777.0,776.0
East,Parinaaz Sule,58305.3,778.0,778.0,777.0
East,Vidur Dutt,58288.0,779.0,779.0,778.0
East,Alisha Dhar,58172.4,780.0,780.0,779.0
East,Reyansh Sachdeva,58082.2,781.0,781.0,780.0
East,Aniruddh Kade,58032.0,782.0,782.0,781.0
East,Baiju Char,57582.4,783.0,783.0,782.0
East,Riya Sidhu,57508.2,784.0,784.0,783.0
East,Rati Solanki,57377.55,785.0,785.0,784.0
East,Zeeshan Bail,57324.9,786.0,786.0,785.0
East,Myra Saran,57005.25,787.0,787.0,786.0
East,Vedika Lalla,56925.0,788.0,788.0,787.0
East,Vardaniya Tripathi,56899.2,789.0,789.0,788.0
East,Shlok Singhal,56897.0,790.0,790.0,789.0
East,Adira Chander,56876.4,791.0,791.0,790.0
East,Heer Dugal,56828.8,792.0,792.0,791.0
East,Baiju Kapoor,56365.4,793.0,793.0,792.0
East,Lakshit Mahajan,56263.2,794.0,794.0,793.0
East,Anaya Goyal,56186.0,795.0,795.0,794.0
East,Yuvaan Toor,55992.0,796.0,796.0,795.0
East,Lagan Devan,55867.6,797.0,797.0,796.0
East,Anaya Khatri,55803.35,798.0,798.0,797.0
East,Nirvi Lata,55267.0,799.0,799.0,798.0
East,Mohanlal Tiwari,55176.9,800.0,800.0,799.0
East,Heer Balan,55143.7,801.0,801.0,800.0
East,Raghav Gala,54834.35,802.0,802.0,801.0
East,Kiara Balay,54702.0,803.0,803.0,802.0
East,Riya Joshi,54651.6,804.0,804.0,803.0
East,Alia Raju,54462.6,805.0,805.0,804.0
East,Ojas Konda,54160.0,806.0,806.0,805.0
East,Samiha Yadav,54064.0,807.0,807.0,806.0
East,Tushar Dani,54048.0,808.0,808.0,807.0
East,Kavya Chokshi,53969.5,809.0,809.0,808.0
East,Kashvi Bir,53794.8,810.0,810.0,809.0
East,Piya Kothari,53784.0,811.0,811.0,810.0
East,Divyansh Bhasin,53580.0,812.0,812.0,811.0
East,Zain Guha,53530.0,813.0,813.0,812.0
East,Trisha Tiwari,53482.0,814.0,814.0,813.0
East,Aaina Karnik,53381.6,815.0,815.0,814.0
East,Stuvan Raman,53337.6,816.0,816.0,815.0
East,Nayantara Lala,53124.0,817.0,817.0,816.0
East,Baiju Dara,53116.5,818.0,818.0,817.0
East,Nitya Chowdhury,53104.0,819.0,819.0,818.0
East,Diya Char,52865.6,820.0,820.0,819.0
East,Lakshit Korpal,52738.2,821.0,821.0,820.0
East,Vivaan Setty,52711.2,822.0,822.0,821.0
East,Piya Borde,52687.8,823.0,823.0,822.0
East,Aayush Bassi,52645.0,824.0,824.0,823.0
East,Nitara Vyas,52599.6,825.0,825.0,824.0
East,Sahil Bandi,52512.0,826.0,826.0,825.0
East,Shray Jayaraman,51816.0,827.0,827.0,826.0
East,Shayak Mahajan,51713.0,828.0,828.0,827.0
East,Madhup Kuruvilla,51531.8,829.0,829.0,828.0
East,Mishti Chadha,51467.2,830.0,830.0,829.0
East,Prerak Chakrabarti,51401.2,831.0,831.0,830.0
East,Anvi Tak,51247.75,832.0,832.0,831.0
East,Devansh Borah,51213.6,833.0,833.0,832.0
East,Zeeshan Das,51140.0,834.0,834.0,833.0
East,Hazel Varty,51112.2,835.0,835.0,834.0
East,Piya Rout,51036.0,836.0,836.0,835.0
East,Rhea Kurian,51031.2,837.0,837.0,836.0
East,Anvi Mammen,51013.6,838.0,838.0,837.0
East,Faiyaz Thaman,50990.4,839.0,839.0,838.0
East,Aayush Toor,50990.0,840.0,840.0,839.0
East,Manjari Mangal,50811.3,841.0,841.0,840.0
East,Misha Salvi,50806.8,842.0,842.0,841.0
East,Prisha Kala,50306.4,843.0,843.0,842.0
East,Nishith Arora,50296.2,844.0,844.0,843.0
East,Darshit Kurian,50189.1,845.0,845.0,844.0
East,Yakshit Sur,50153.4,846.0,846.0,845.0
East,Saira Yohannan,50100.0,847.0,847.0,846.0
East,Indrajit Ramaswamy,50041.2,848.0,848.0,847.0
East,Neelofar Hans,49897.8,849.0,849.0,848.0
East,Ehsaan Chakraborty,49866.4,850.0,850.0,849.0
East,Yashvi Lad,49828.5,851.0,851.0,850.0
East,Vardaniya Chaudhari,49766.4,852.0,852.0,851.0
East,Nishith Srinivas,49571.0,853.0,853.0,852.0
East,Hrishita Vora,49454.0,854.0,854.0,853.0
East,Onkar Desai,49429.0,855.0,855.0,854.0
East,Samiha Shan,49323.05,856.0,856.0,855.0
East,Urvi Chada,49302.55,857.0,857.0,856.0
East,Bhavin Mani,49239.65,858.0,858.0,857.0
East,Zain Kanda,49237.1,859.0,859.0,858.0
East,Divyansh Varma,49232.0,860.0,860.0,859.0
East,Divyansh Malhotra,48844.8,861.0,861.0,860.0
East,Lakshay Raj,48809.1,862.0,862.0,861.0
East,Biju Dar,48758.0,863.0,863.0,862.0
East,Riaan Doctor,48618.15,864.0,864.0,863.0
East,Jivika Ratti,48445.75,865.0,865.0,864.0
East,Anahi Chandran,48225.6,866.0,866.0,865.0
East,Ishita Guha,48125.3,867.0,867.0,866.0
East,Biju Mannan,48043.7,868.0,868.0,867.0
East,Drishya Jha,47978.0,869.0,869.0,868.0
East,Miraan Khanna,47902.8,870.0,870.0,869.0
East,Tiya Kannan,47897.1,871.0,871.0,870.0
East,Anaya Chahal,47825.0,872.0,872.0,871.0
East,Rati Tank,47498.0,873.0,873.0,872.0
East,Kartik Tella,47489.0,874.0,874.0,873.0
East,Misha Chaudhuri,47452.8,875.0,875.0,874.0
East,Rhea Saxena,47006.7,876.0,876.0,875.0
East,Drishya Das,46937.0,877.0,877.0,876.0
East,Nakul Mammen,46926.2,878.0,878.0,877.0
East,Elakshi Sama,46673.5,879.0,879.0,878.0
East,Dhanush Dhingra,46580.4,880.0,880.0,879.0
East,Navya Vora,46475.2,881.0,881.0,880.0
East,Devansh Raval,46447.2,882.0,882.0,881.0
East,Uthkarsh Suresh,46245.05,883.0,883.0,882.0
East,Amira Ganesh,46037.7,884.0,884.0,883.0
East,Uthkarsh Sankaran,45834.55,885.0,885.0,884.0
East,Saksham Toor,45770.4,886.0,886.0,885.0
East,Elakshi Aurora,45651.0,887.0,887.0,886.0
East,Yashvi Brar,45222.3,888.0,888.0,887.0
East,Divij Bawa,45215.25,889.0,889.0,888.0
East,Dharmajan Lall,45081.45,890.0,890.0,889.0
East,Shanaya Ray,44824.8,891.0,891.0,890.0
East,Amira Dar,44810.0,892.0,892.0,891.0
East,Samaira Tailor,44731.25,893.0,893.0,892.0
East,Krish Ram,44662.4,894.0,894.0,893.0
East,Lagan Subramanian,44599.5,895.0,895.0,894.0
East,Shamik Keer,44480.0,896.0,896.0,895.0
East,Anika Talwar,44440.0,897.0,897.0,896.0
East,Jayan Dayal,44076.6,898.0,898.0,897.0
East,Elakshi Comar,44045.8,899.0,899.0,898.0
East,Pari Kale,43882.2,900.0,900.0,899.0
East,Aaina Chandran,43747.5,901.0,901.0,900.0
East,Yasmin Raval,43510.0,902.0,902.0,901.0
East,Vidur Khurana,43391.2,903.0,903.0,902.0
East,Anahi Bandi,43318.0,904.0,904.0,903.0
East,Eshani Thaman,43242.4,905.0,905.0,904.0
East,Vritika Wadhwa,43190.0,906.0,906.0,905.0
East,Dhruv Deo,43020.0,907.0,907.0,906.0
East,Kashvi Tiwari,42844.0,908.0,908.0,907.0
East,Vihaan Badal,42106.45,909.0,909.0,908.0
East,Fateh Kala,42073.6,910.0,910.0,909.0
East,Jivin Grover,41684.1,911.0,911.0,910.0
East,Aaryahi Sagar,41604.0,912.0,912.0,911.0
East,Darshit Tripathi,41301.9,913.0,913.0,912.0
East,Nakul Zacharia,41126.4,914.0,914.0,913.0
East,Sahil Bobal,41115.6,915.0,915.0,914.0
East,Krish Kannan,41023.8,916.0,916.0,915.0
East,Kimaya Brar,40881.6,917.0,917.0,916.0
East,Tanya Bandi,40865.4,918.0,918.0,917.0
East,Heer Subramaniam,40764.0,919.0,919.0,918.0
East,Dhruv Garg,40736.95,920.0,920.0,919.0
East,Vritika Cherian,40698.0,921.0,921.0,920.0
East,Urvi Ganesh,40658.4,922.0,922.0,921.0
East,Madhav Jha,40320.6,923.0,923.0,922.0
East,Ranbir Rajagopal,40279.2,924.0,924.0,923.0
East,Indranil Chaudhary,40278.6,925.0,925.0,924.0
East,Nitya Soman,39927.9,926.0,926.0,925.0
East,Zeeshan Singhal,39805.5,927.0,927.0,926.0
East,Sara Chanda,39789.6,928.0,928.0,927.0
East,Divij Kurian,39762.15,929.0,929.0,928.0
East,Romil Ghose,39677.15,930.0,930.0,929.0
East,Dhruv Chakraborty,39654.4,931.0,931.0,930.0
East,Ritvik Thakur,39337.6,932.0,932.0,931.0
East,Biju Gupta,39330.4,933.0,933.0,932.0
East,Riya Magar,38993.6,934.0,934.0,933.0
East,Mishti Venkatesh,38599.2,935.0,935.0,934.0
East,Adah Tandon,38595.2,936.0,936.0,935.0
East,Badal Krish,38345.2,937.0,937.0,936.0
East,Saira Roy,38343.5,938.0,938.0,937.0
East,Vidur Din,38307.8,939.0,939.0,938.0
East,Saira Salvi,37990.75,940.0,940.0,939.0
East,Zaina Bora,37821.6,941.0,941.0,940.0
East,Saanvi Vasa,37815.2,942.0,942.0,941.0
East,Ranbir Sami,37724.4,943.0,943.0,942.0
East,Mishti Sant,37722.6,944.0,944.0,943.0
East,Tanya Kar,37418.4,945.0,945.0,944.0
East,Aarush Batra,37302.4,946.0,946.0,945.0
East,Krish Ghosh,37192.5,947.0,947.0,946.0
East,Vardaniya Barad,37144.05,948.0,948.0,947.0
East,Riya Dalal,36822.4,949.0,949.0,948.0
East,Misha Goyal,36533.6,950.0,950.0,949.0
East,Tanya Taneja,36378.9,951.0,951.0,950.0
East,Abram Baral,36304.2,952.0,952.0,951.0
East,Jivika Tata,35925.6,953.0,953.0,952.0
East,Vardaniya Hegde,35866.4,954.0,954.0,953.0
East,Samar Chadha,35824.5,955.0,955.0,954.0
East,Shlok Dutta,35673.0,956.0,956.0,955.0
East,Sara Virk,35672.8,957.0,957.0,956.0
East,Ishaan Singhal,35658.0,958.0,958.0,957.0
East,Zeeshan Mandal,35613.0,959.0,959.0,958.0
East,Aarush Vig,35492.8,960.0,960.0,959.0
East,Tejas Hayre,35492.8,961.0,960.0,959.0
East,Vidur Zacharia,35421.7,962.0,962.0,960.0
East,Sara Raval,35237.0,963.0,963.0,961.0
East,Ela Dua,35159.5,964.0,964.0,962.0
East,Anay Warrior,35115.2,965.0,965.0,963.0
East,Akarsh Dora,35020.8,966.0,966.0,964.0
East,Hunar Borra,34958.1,967.0,967.0,965.0
East,Ivana Bail,34803.25,968.0,968.0,966.0
East,Azad Issac,34729.2,969.0,969.0,967.0
East,Aarush Chakrabarti,34587.0,970.0,970.0,968.0
East,Jiya Chacko,34569.0,971.0,971.0,969.0
East,Krish Wable,34509.6,972.0,972.0,970.0
East,Anaya Singh,34406.4,973.0,973.0,971.0
East,Rhea Basak,34401.6,974.0,974.0,972.0
East,Shlok Barman,34173.4,975.0,975.0,973.0
East,Samiha Sabharwal,34171.7,976.0,976.0,974.0
East,Reyansh Mahajan,33952.4,977.0,977.0,975.0
East,Lakshay Thaman,33833.3,978.0,978.0,976.0
East,Vaibhav Krishna,33779.7,979.0,979.0,977.0
East,Fateh Shah,33717.8,980.0,980.0,978.0
East,Jayant Sandal,33626.0,981.0,981.0,979.0
East,Myra Rout,33580.8,982.0,982.0,980.0
East,Lakshay Lata,33515.1,983.0,983.0,981.0
East,Vardaniya Ramaswamy,33337.85,984.0,984.0,982.0
East,Ishaan Golla,33261.4,985.0,985.0,983.0
East,Jayan Toor,33216.0,986.0,986.0,984.0
East,Ryan Raja,33129.0,987.0,987.0,985.0
East,Vardaniya Sethi,33091.2,988.0,988.0,986.0
East,Taimur Bumb,32875.2,989.0,989.0,987.0
East,Rania Balakrishnan,32827.2,990.0,990.0,988.0
East,Taran Bala,32800.0,991.0,991.0,989.0
East,Akarsh Sastry,32262.6,992.0,992.0,990.0
East,Heer Korpal,32220.2,993.0,993.0,991.0
East,Vritika Iyer,31982.1,994.0,994.0,992.0
East,Ryan Bhalla,31722.4,995.0,995.0,993.0
East,Reyansh Shan,31308.2,996.0,996.0,994.0
