customer_id,customer_first_name,customer_last_name,category_name,product_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,order_id,ship_date,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order
C_ID_43666,Janice,Tom,Office Supplies,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Consumer,Dallas,Texas,United States,Central,Shipping on time,25-08-2021,O_ID_3000112,25-08-2021,Same Day,0,0,24.98999977,99.95999908,1,19.48999977
C_ID_40499,David,Lichtenstein,Office Supplies,Compact Automatic Electric Letter Opener,Corporate,Chicago,Illinois,United States,Central,Shipping on time,19-07-2021,O_ID_3000113,19-07-2021,Same Day,0,0,4.800000191,239.9600067,1,-50.09000015
C_ID_32415,Barbara,Lichtenstein,Technology,Logitech G600 MMO Gaming Mouse,Corporate,Lubbock,Texas,United States,Central,Shipping on time,19-07-2021,O_ID_3000114,19-07-2021,Same Day,0,0,7.199999809,239.9600067,1,29.10000038
C_ID_36734,Kathy,Französisch,Office Supplies,Pressboard Data Binders by Wilson Jones,Corporate,Arlington,Texas,United States,Central,Shipping on time,30-06-2021,O_ID_3000115,30-06-2021,Same Day,0,0,8.399999619,120.0,1,52.45000076
C_ID_31534,Mary,Nguyen,Office Supplies,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Consumer,Richmond,Indiana,United States,Central,Shipping on time,11/11/2021,O_ID_3000116,11/11/2021,Same Day,0,0,18.0,200.0,1,47.3199997
C_ID_41066,Aaron,Nguyen,Office Supplies,Wilson Jones Easy Flow II Sheet Lifters,Consumer,Los Angeles,California,United States,West,Shipping on time,7/11/2021,O_ID_3000117,7/11/2021,Same Day,0,0,9.0,100.0,1,23.93000031
C_ID_38519,Emma,Latchford,Office Supplies,Staples in misc. colors,Consumer,Richmond,Indiana,United States,Central,Shipping on time,9/7/2021,O_ID_3000118,9/7/2021,Same Day,0,0,20.0,200.0,1,46.79999924
C_ID_38507,Mary,Blackwell,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Consumer,Woodstock,Illinois,United States,Central,Shipping on time,19-07-2021,O_ID_3000119,19-07-2021,Same Day,0,0,25.98999977,199.9199982,1,58.79000092
C_ID_37230,Mary,Bergman,Office Supplies,Akro Stacking Bins,Consumer,Moreno Valley,California,United States,West,Shipping on time,11/11/2021,O_ID_3000120,11/11/2021,Same Day,0,0,27.19000053,159.9600067,1,-33.18999863
C_ID_40306,Ashley,Cazamias,Furniture,"Master Caster Door Stop, Brown",Corporate,El Paso,Texas,United States,Central,Shipping on time,7/8/2021,O_ID_3000121,7/8/2021,Same Day,0,0,33.99000168,199.9199982,1,53.93000031
C_ID_31937,Jason,Roelle,Office Supplies,Xerox 204,Home Office,El Paso,Texas,United States,Central,Shipping on time,8/5/2021,O_ID_3000122,8/5/2021,Same Day,0,0,49.97999954,199.9199982,1,41.97999954
C_ID_35831,Mary,Cazamias,Technology,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Corporate,Medford,Oregon,United States,West,Shipping on time,7/4/2021,O_ID_3000123,7/4/2021,Same Day,0,0,6.400000095,159.9600067,1,51.90000153
C_ID_38518,Mary,Manning,Office Supplies,GBC Standard Plastic Binding Systems Combs,Consumer,Medford,Oregon,United States,West,Shipping on time,7/4/2021,O_ID_3000124,7/4/2021,Same Day,0,0,59.99000168,120.0,1,118.9899979
C_ID_40306,Maria,Ann,Office Supplies,Xerox 220,Consumer,Columbus,Ohio,United States,East,Shipping on time,11/10/2021,O_ID_3000125,11/10/2021,Same Day,0,0,2.0,200.0,1,51.47999954
C_ID_31739,Mary,Grace,Office Supplies,GBC Plastic Binding Combs,Home Office,Elmhurst,Illinois,United States,Central,Shipping on time,7/8/2021,O_ID_3000126,7/8/2021,Same Day,0,0,20.0,120.0,1,132.9900055
C_ID_33600,Doris,Grace,Office Supplies,Staple-on labels,Home Office,El Paso,Texas,United States,Central,Shipping on time,26-07-2021,O_ID_3000127,26-07-2021,Same Day,0,0,21.60000038,239.9600067,1,76.43000031
C_ID_31470,Theresa,Halladay,Office Supplies,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Consumer,Seattle,Washington,United States,West,Shipping on time,10/7/2021,O_ID_3000128,10/7/2021,Same Day,0,0,28.79999924,239.9600067,1,19.85000038
C_ID_31470,Ann,Halladay,Office Supplies,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Consumer,El Paso,Texas,United States,Central,Shipping on time,25-05-2021,O_ID_3000129,25-05-2021,Same Day,0,0,10.78999996,71.95999908,1,-40.79999924
C_ID_40216,Mary,Smith,Office Supplies,Zebra Zazzle Fluorescent Highlighters,Consumer,Houston,Texas,United States,Central,Shipping on time,7/7/2021,O_ID_3000130,7/7/2021,Same Day,0,0,38.38999939,239.9600067,1,22.78000069
C_ID_31742,Mary,Freymann,Furniture,Novimex Swivel Fabric Task Chair,Home Office,El Paso,Texas,United States,Central,Shipping on time,30-07-2021,O_ID_3000131,30-07-2021,Same Day,0,0,25.59000015,159.9600067,1,-26.87000084
C_ID_39001,Kathryn,Collister,Furniture,Harbour Creations Steel Folding Chair,Consumer,Elmhurst,Illinois,United States,Central,Shipping on time,26-07-2021,O_ID_3000132,26-07-2021,Same Day,0,0,49.97999954,199.9199982,1,-28.19000053
C_ID_37916,Tammy,Brooks,Furniture,Global Deluxe High-Back Manager's Chair,Consumer,El Paso,Texas,United States,Central,Late delivery,5/7/2022,O_ID_3000133,16-02-2022,Standard Class,4,6,10.0,199.9499969,2,55.09000015
C_ID_53871,Amber,Maxwell,Office Supplies,Xerox 1976,Consumer,Seattle,Washington,United States,West,Advance shipping,2/4/2022,O_ID_3000949,7/1/2022,Standard Class,4,2,59.99000168,499.9500122,5,137.7100067
C_ID_31654,Christina,Weimer,Furniture,Bevis Round Conference Room Tables and Bases,Consumer,New York City,New York,United States,East,Advance shipping,3/2/2022,O_ID_3000135,5/2/2022,Standard Class,4,2,13.5,150.0,2,66.88999939
C_ID_32242,Mary,Hastings,Office Supplies,Belkin 8 Outlet Surge Protector,Consumer,Chicago,Illinois,United States,Central,Advance shipping,7/4/2022,O_ID_3001505,7/6/2022,Standard Class,4,2,79.98999786,577.0,5,188.9799957
C_ID_39007,Mary,Freymann,Office Supplies,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Home Office,Philadelphia,Pennsylvania,United States,East,Late delivery,28-03-2022,O_ID_3000137,2/4/2022,Standard Class,4,5,25.0,250.0,2,22.5
C_ID_39160,Mary,Pelletier,Office Supplies,Xerox 199,Consumer,Asheville,North Carolina,United States,South,Advance shipping,6/5/2022,O_ID_3001531,6/7/2022,Standard Class,4,2,20.0,457.0,5,-107.9899979
C_ID_56671,Mary,Armstrong,Technology,Memorex Froggy Flash Drive 4 GB,Consumer,Carrollton,Texas,United States,Central,Advance shipping,21-05-2022,O_ID_3001536,23-05-2022,Standard Class,4,2,74.98999786,457.0,5,-60.77000046
C_ID_51826,Karen,Gilcrest,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Corporate,New York City,New York,United States,East,Advance shipping,8/4/2022,O_ID_3001538,8/6/2022,Standard Class,4,2,89.98999786,457.0,5,196.7799988
C_ID_54576,Mary,Dickinson,Office Supplies,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Home Office,Los Angeles,California,United States,West,Advance shipping,2/6/2022,O_ID_3001553,9/1/2022,Standard Class,4,2,74.98999786,457.0,5,148.7400055
C_ID_52976,Robert,Black,Technology,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Corporate,New York City,New York,United States,East,Advance shipping,16-04-2022,O_ID_3001574,18-04-2022,Standard Class,4,2,74.98999786,457.0,5,114.7399979
C_ID_52478,Mary,Nunn,Office Supplies,"Array Parchment Paper, Assorted Colors",Home Office,Wilmington,North Carolina,United States,South,Late delivery,6/7/2022,O_ID_3000143,16-03-2022,Standard Class,4,6,42.5,250.0,2,72.62999725
C_ID_51896,Robert,Hopkins,Technology,Polycom SoundPoint Pro SE-225 Corded phone,Consumer,Louisville,Colorado,United States,West,Advance shipping,16-05-2022,O_ID_3001582,19-05-2022,Standard Class,4,3,20.0,457.0,5,114.2300034
C_ID_60127,Mary,Stevenson,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Corporate,New York City,New York,United States,East,Late delivery,6/3/2022,O_ID_3000145,6/8/2022,Standard Class,4,5,50.0,250.0,2,-32.59999847
C_ID_55021,Mary,Grady,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Consumer,Seattle,Washington,United States,West,Advance shipping,27-04-2022,O_ID_3001584,30-04-2022,Standard Class,4,3,50.0,457.0,5,50.84000015
C_ID_56766,Charles,Maxwell,Office Supplies,Ames Color-File Green Diamond Border X-ray Mailers,Consumer,Fairfield,Ohio,United States,East,Advance shipping,16-04-2022,O_ID_3001586,19-04-2022,Standard Class,4,3,59.99000168,457.0,5,82.70999908
C_ID_54585,Tammy,Jarboe,Office Supplies,Zebra Zazzle Fluorescent Highlighters,Consumer,New York City,New York,United States,East,Late delivery,5/7/2022,O_ID_3000148,16-02-2022,Standard Class,4,6,62.5,500.0,2,52.5
C_ID_57598,Melissa,Pryor,Office Supplies,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Home Office,Margate,Florida,United States,South,Late delivery,31-03-2022,O_ID_3000149,7/2/2022,Standard Class,4,5,2.400000095,239.9499969,2,29.69000053
C_ID_56316,Andrew,Cohen,Office Supplies,Space Solutions HD Industrial Steel Shelving.,Corporate,Wilmington,Delaware,United States,East,Advance shipping,31-05-2022,O_ID_3001598,3/6/2022,Standard Class,4,3,10.0,457.0,5,230.2799988
C_ID_60673,Sandra,Stevenson,Office Supplies,Avery 495,Corporate,Yonkers,New York,United States,East,Late delivery,8/2/2022,O_ID_3000151,8/8/2022,Standard Class,4,6,53.99000168,449.9500122,2,-79.19000244
C_ID_59387,Mary,Stevenson,Office Supplies,Eldon Shelf Savers Cubes and Bins,Corporate,Yonkers,New York,United States,East,Shipping on time,7/3/2022,O_ID_3000152,7/7/2022,Standard Class,4,4,25.48999977,149.9499969,2,34.84999847
C_ID_52526,Ethan,Ausman,Office Supplies,Deluxe Chalkboard Eraser Cleaner,Corporate,Coon Rapids,Minnesota,United States,Central,Advance shipping,30-05-2022,O_ID_3001606,2/6/2022,Standard Class,4,3,25.0,457.0,5,232.7299957
C_ID_55984,John,Chand,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",Consumer,Yonkers,New York,United States,East,Late delivery,16-02-2022,O_ID_3000154,21-02-2022,Standard Class,4,5,15.0,499.9500122,2,140.6399994
C_ID_60021,Betty,Engle,Technology,Case Logic 2.4GHz Wireless Keyboard,Corporate,New York City,New York,United States,East,Advance shipping,17-04-2022,O_ID_3001613,20-04-2022,Standard Class,4,3,45.0,457.0,5,154.6799927
C_ID_58375,Mary,Bixby,Office Supplies,Newell 345,Consumer,Seattle,Washington,United States,West,Late delivery,22-03-2022,O_ID_3000156,27-03-2022,Standard Class,4,5,20.0,499.9500122,2,179.9799957
C_ID_57867,Helen,Mitchum,Furniture,"Lesro Round Back Collection Coffee Table, End Table",Corporate,Richmond,Kentucky,United States,South,Advance shipping,20-04-2022,O_ID_3001621,23-04-2022,Standard Class,4,3,74.98999786,457.0,5,127.4899979
C_ID_58034,Mary,Bixby,Office Supplies,Xerox 1891,Consumer,Seattle,Washington,United States,West,Advance shipping,9/12/2022,O_ID_3000158,18-06-2022,Standard Class,4,3,112.4899979,449.9500122,5,59.06000137
C_ID_53069,Mary,Bixby,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Seattle,Washington,United States,West,Advance shipping,29-03-2022,O_ID_3000159,31-03-2022,Standard Class,4,2,0.0,299.9500122,2,140.9799957
C_ID_60146,Nicole,Bixby,Technology,Logitech Wireless Gaming Headset G930,Consumer,Seattle,Washington,United States,West,Advance shipping,20-02-2022,O_ID_3000160,22-02-2022,Standard Class,4,2,3.0,299.9500122,2,81.66000366
C_ID_55409,Sharon,Molinari,Furniture,Office Star - Task Chair with Contemporary Loop Arms,Corporate,Des Moines,Washington,United States,West,Late delivery,28-01-2022,O_ID_3000161,3/2/2022,Standard Class,4,6,3.0,299.9500122,2,18.40999985
C_ID_56457,Kathleen,Nguyen,Office Supplies,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Consumer,Columbus,Georgia,United States,South,Advance shipping,1/5/2022,O_ID_3001627,8/1/2022,Standard Class,4,3,99.98999786,457.0,5,139.9900055
C_ID_53477,Mary,Ferrer,Office Supplies,Safco Industrial Wire Shelving,Consumer,Los Angeles,California,United States,West,Advance shipping,23-05-2022,O_ID_3001631,26-05-2022,Standard Class,4,3,15.0,499.9500122,5,237.6300049
C_ID_55876,Matthew,Molinari,Office Supplies,Newell Chalk Holder,Corporate,Denver,Colorado,United States,West,Late delivery,24-02-2022,O_ID_3000164,1/3/2022,Standard Class,4,5,12.0,299.9500122,5,120.0
C_ID_53331,Jerry,Bergman,Office Supplies,Newell 330,Consumer,Royal Oak,Michigan,United States,Central,Late delivery,18-01-2022,O_ID_3000165,24-01-2022,Second Class,2,6,13.0,99.98999786,5,40.02000046
C_ID_51725,Mary,Pelletier,Office Supplies,Catalog Binders with Expanding Posts,Home Office,Denver,Colorado,United States,West,Late delivery,31-10-2021,O_ID_3000166,14-03-2021,Second Class,2,6,2.599999905,129.9900055,1,44.59000015
C_ID_52562,Laura,Molinari,Office Supplies,"Contico 72""H Heavy-Duty Storage System",Corporate,Columbus,Ohio,United States,East,Late delivery,22-09-2021,O_ID_3000167,25-09-2021,Second Class,2,3,11.69999981,129.9900055,1,57.95999908
C_ID_59754,Megan,Bergman,Office Supplies,"Carina 42""Hx23 3/4""W Media Storage Unit",Consumer,Richmond,Kentucky,United States,South,Late delivery,28-08-2021,O_ID_3000168,2/9/2021,Second Class,2,5,13.0,129.9900055,1,30.42000008
C_ID_53574,Mary,Thornton,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",Consumer,Roseville,California,United States,West,Late delivery,31-10-2021,O_ID_3000169,14-03-2021,Second Class,2,6,10.80000019,59.99000168,1,24.60000038
C_ID_51050,Mary,Williamson,Office Supplies,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Consumer,Columbus,Ohio,United States,East,Late delivery,13-07-2021,O_ID_3000170,13-11-2021,Second Class,2,4,26.0,129.9900055,1,48.88000107
C_ID_45680,Jack,Thornton,Office Supplies,Tennsco 6- and 18-Compartment Lockers,Consumer,Richmond,Kentucky,United States,South,Late delivery,14-03-2021,O_ID_3000171,14-07-2021,Second Class,2,4,3.0,299.980011,1,0.0
C_ID_42992,Megan,Kastensmidt,Furniture,Eldon Wave Desk Accessories,Consumer,New York City,New York,United States,East,Late delivery,28-08-2021,O_ID_3000172,2/9/2021,Second Class,2,5,6.0,299.980011,1,95.54000092
C_ID_41304,Kirestin,McAdams,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Corporate,Richmond,Kentucky,United States,South,Late delivery,14-03-2022,O_ID_3000173,14-06-2022,Second Class,2,3,0.0,252.8800049,5,-50.58000183
C_ID_45680,Nora,Bierner,Office Supplies,Economy #2 Pencils,Consumer,Richmond,Kentucky,United States,South,Late delivery,17-10-2022,O_ID_3000174,21-10-2022,Second Class,2,4,4.519999981,452.0400085,5,120.8300018
C_ID_44253,Noelani,Kastensmidt,Office Supplies,Stockwell Push Pins,Consumer,Chesapeake,Virginia,United States,South,Late delivery,14-03-2022,O_ID_3000175,14-06-2022,Second Class,2,3,7.590000153,252.8800049,5,68.68000031
C_ID_46098,Sydnee,McAdams,Office Supplies,Xerox 198,Corporate,Huntington Beach,California,United States,West,Late delivery,16-10-2022,O_ID_3000176,22-10-2022,Second Class,2,6,18.07999992,452.0400085,3,135.8300018
C_ID_41304,Willa,Andreada,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",Consumer,Logan,Utah,United States,West,Late delivery,14-02-2022,O_ID_3000177,14-08-2022,Second Class,2,6,12.64000034,252.8800049,5,78.08000183
C_ID_71077,Alma,McAdams,Technology,Maxell DVD-RAM Discs,Corporate,Logan,Utah,United States,West,Late delivery,1/11/2022,O_ID_3000178,14-03-2022,Second Class,2,5,82.5,1500.0,5,700.0
C_ID_69703,Ila,McAdams,Technology,Panasonic KX-TG9471B,Corporate,Jacksonville,Florida,United States,South,Shipping on time,16-10-2022,O_ID_3000179,18-10-2022,Second Class,2,2,24.86000061,452.0400085,3,21.36000061
C_ID_71112,Belle,Fjeld,Furniture,Global Deluxe High-Back Manager's Chair,Home Office,Huntington Beach,California,United States,West,Late delivery,13-11-2022,O_ID_3000180,17-10-2022,Second Class,2,3,24.86000061,452.0400085,4,213.5899963
C_ID_69810,Alyssa,Fjeld,Furniture,Dana Halogen Swing-Arm Architect Lamp,Home Office,Chicago,Illinois,United States,Central,Late delivery,2/11/2022,O_ID_3000181,14-04-2022,Second Class,2,5,105.0,1500.0,4,55.79999924
C_ID_71092,Lani,Kargatis,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,Home Office,Logan,Utah,United States,West,Late delivery,16-10-2022,O_ID_3000182,20-10-2022,Second Class,2,4,31.63999939,452.0400085,3,126.1200027
C_ID_69610,Demetria,Katz,Office Supplies,Avery Hi-Liter Fluorescent Desk Style Markers,Corporate,Logan,Utah,United States,West,Shipping on time,14-03-2022,O_ID_3000183,14-05-2022,Second Class,2,2,22.76000023,252.8800049,5,6.900000095
C_ID_71000,Joan,Fortune-,Office Supplies,GBC Wire Binding Combs,Consumer,Logan,Utah,United States,West,Late delivery,13-10-2022,O_ID_3000184,17-10-2022,Second Class,2,4,40.68000031,452.0400085,3,-277.6700134
C_ID_52662,Mary,Patterson,Office Supplies,3M Organizer Strips,Corporate,Toledo,Ohio,United States,East,Advance shipping,6/6/2022,O_ID_3001647,6/9/2022,Standard Class,4,3,124.9899979,499.9500122,5,134.9900055
C_ID_69626,Audrey,Französisch,Office Supplies,Xerox 1887,Home Office,Tampa,Florida,United States,South,Late delivery,29-10-2022,O_ID_3000186,3/11/2022,Second Class,2,5,135.0,1500.0,3,86.0
C_ID_69482,Riley,Katz,Office Supplies,Xerox 1972,Corporate,Tampa,Florida,United States,South,Shipping on time,16-10-2022,O_ID_3000187,18-10-2022,Second Class,2,2,45.20000076,452.0400085,3,195.2799988
C_ID_70769,Imani,Bensley,Office Supplies,Xerox 1963,Home Office,Tampa,Florida,United States,South,Late delivery,14-01-2022,O_ID_3000188,14-07-2022,Second Class,2,6,25.29000092,252.8800049,5,22.76000023
C_ID_69643,Mechelle,Fortune-,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,Tampa,Florida,United States,South,Late delivery,20-10-2022,O_ID_3000189,24-10-2022,Second Class,2,4,67.80999756,452.0400085,3,180.5899963
C_ID_71051,Imani,Fortune-,Office Supplies,Staple magnet,Consumer,Tampa,Florida,United States,South,Late delivery,14-01-2022,O_ID_3000190,14-04-2022,Second Class,2,3,37.93000031,252.8800049,5,101.0299988
C_ID_69408,Whitney,Fortune-,Technology,Imation 30456 USB Flash Drive 8GB,Consumer,Raleigh,North Carolina,United States,South,Late delivery,16-10-2022,O_ID_3000191,19-10-2022,Second Class,2,3,72.33000183,452.0400085,3,118.8499985
C_ID_71123,Roanna,Bensley,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,New York City,New York,United States,East,Late delivery,14-01-2022,O_ID_3000192,14-07-2022,Second Class,2,6,42.99000168,252.8800049,5,60.86999893
C_ID_70534,Vivian,Shonely,Furniture,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Consumer,New York City,New York,United States,East,Late delivery,14-01-2022,O_ID_3000193,14-06-2022,Second Class,2,5,42.99000168,252.8800049,5,73.45999908
C_ID_69641,Xantha,Shonely,Office Supplies,Insertable Tab Post Binder Dividers,Consumer,New York City,New York,United States,East,Late delivery,14-02-2022,O_ID_3000194,14-07-2022,Second Class,2,5,42.99000168,252.8800049,5,39.88000107
C_ID_70960,Zia,Shonely,Office Supplies,GBC VeloBinder Manual Binding System,Consumer,Lakeville,Minnesota,United States,Central,Late delivery,16-10-2022,O_ID_3000195,20-10-2022,Second Class,2,4,81.37000275,452.0400085,3,177.9199982
C_ID_69908,Mara,Shonely,Office Supplies,Xerox 1889,Consumer,Jackson,Mississippi,United States,South,Late delivery,13-11-2022,O_ID_3000196,17-10-2022,Second Class,2,3,81.37000275,452.0400085,4,129.7400055
C_ID_70957,Sloane,Shonely,Office Supplies,"Hot File 7-Pocket, Floor Stand",Consumer,Dallas,Texas,United States,Central,Late delivery,14-03-2022,O_ID_3000197,14-09-2022,Second Class,2,6,45.52000046,252.8800049,5,62.20999908
C_ID_69637,Winifred,Nunn,Technology,Polycom VoiceStation 500 Conference phone,Home Office,Lakeville,Minnesota,United States,Central,Late delivery,29-10-2022,O_ID_3000198,3/11/2022,Second Class,2,5,300.0,1500.0,3,90.0
C_ID_70955,Giselle,Phan,Furniture,Balt Solid Wood Round Tables,Corporate,Lakeville,Minnesota,United States,Central,Shipping on time,13-11-2022,O_ID_3000199,16-10-2022,Second Class,2,2,113.0100021,452.0400085,4,118.6600037
